timestamp,selflet 
1424807476058,100
1424807498807,101
1424791786026,10
1424807838738,102
1424807941397,103
1424807952641,104
1424808171562,105
1424808172476,106
1424808180730,107
1424808527051,108
1424808634009,109
1424808690387,110
1424808938283,111
1424791807712,11
1424809342704,112
1424809357092,113
1424811448587,114
1424811536105,115
1424811959145,116
1424791837855,12
1424792092503,13
1424792182544,14
1424792352391,15
1424792441299,16
1424792469010,17
1424792474259,18
1424792804404,19
1424793571454,20
1424793642500,21
1424790832270,2
1424793700074,22
1424793894262,23
1424793938245,24
1424793981728,25
1424794252335,26
1424794327067,27
1424794375658,28
1424794655045,29
1424794798030,30
1424794812563,31
1424790831236,3
1424794982622,32
1424795160319,33
1424795309199,34
1424795408091,35
1424795429974,36
1424795668179,37
1424796017042,38
1424796043749,39
1424796045615,40
1424796444751,41
1424790830288,4
1424796921183,42
1424797018075,43
1424797023625,44
1424797223640,45
1424797274380,46
1424797316078,47
1424797532117,48
1424797670795,49
1424797691240,50
1424797875066,51
1424791175756,5
1424797875823,52
1424798024426,53
1424800669408,54
1424800674752,55
1424800841397,56
1424801595674,57
1424802228634,58
1424802299923,59
1424802324856,60
1424802824952,61
1424791196759,6
1424802873493,62
1424802909939,63
1424803385446,64
1424803433759,65
1424803484300,66
1424803700068,67
1424803994290,68
1424804043754,69
1424804144623,70
1424804189343,71
1424791226781,7
1424804548990,72
1424804569312,73
1424804621112,74
1424804855134,75
1424804857980,76
1424804896212,77
1424805154431,78
1424805173870,79
1424805177957,80
1424805463759,81
1424791482326,8
1424805520663,82
1424805541191,83
1424805774645,84
1424805778102,85
1424805868985,86
1424806079276,87
1424806113624,88
1424806130697,89
1424806386352,90
1424806394971,91
1424791743477,9
1424806399094,92
1424806690374,93
1424806733968,94
1424806749326,95
1424807089422,96
1424807115036,97
1424807306003,98
1424807450478,99
